text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude,,,
And now babygirl has the flu. 😞 we made a fort in the living room. You can find us here for the next 72 hours ✌🏼,FALSE,1,NA,3/2/19 3:14,FALSE,NA,1.10168E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",ciciXfit,0,FALSE,FALSE,NA,NA,,,
Don’t know what’s worse.... food poisoning/stomach flu or a toothache,FALSE,0,NA,3/2/19 3:14,FALSE,NA,1.10168E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",_wavy1,0,FALSE,FALSE,NA,NA,,,
"Oi! Shame on them!
Remember, oseltamivir (oral), peramivir (parenteral), and zanamivir (inhalation) should only be… https://t.co/clYdxad6Da",FALSE,22,NA,3/2/19 3:12,TRUE,NA,1.10168E+18,NA,"<a href=\http://twitter.com/#!/download/ipad\"" rel=\""nofollow\"">Twitter for iPad</a>""",Rx_Ed,9,FALSE,FALSE,NA,NA,,,
"Studies of Deadly Flu Virus, Once Banned, Are Set to Resume https://t.co/XrVBeGM5R7 https://t.co/OfuP2pddkg",FALSE,0,NA,3/2/19 3:10,FALSE,NA,1.10168E+18,NA,"<a href=\https://dlvrit.com/\"" rel=\""nofollow\"">dlvr.it</a>""",AlexMosnick,0,FALSE,FALSE,NA,NA,,,
@showmejayhawk Forgot that 2 of them they had the Flu. And because its what im used to,FALSE,0,showmejayhawk,3/2/19 3:08,FALSE,1.10168E+18,1.10168E+18,3400420732,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",yadifan04,0,FALSE,FALSE,NA,NA,,,
@genesimmons @moneybagsodas Caught the flu the day after seeing @KISSOnline in concert. Got the cure you're thinkin… https://t.co/0PDfuPJTnj,FALSE,97,genesimmons,3/2/19 3:08,TRUE,NA,1.10168E+18,14401698,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",HeathBarMiller,6,FALSE,FALSE,NA,NA,,,
@quippingalong @23701FD Schools around here are out for days because of all the flu,FALSE,1,quippingalong,3/2/19 3:08,FALSE,1.10168E+18,1.10168E+18,1297874544,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",lbates702,0,FALSE,FALSE,NA,NA,,,
So I went to my doctor this morning as a walk in. Test for the flu came back negative.  As a diabetic she was conce… https://t.co/MflBJ7LazT,FALSE,0,NA,3/2/19 3:08,TRUE,NA,1.10168E+18,NA,"<a href=\http://instagram.com\"" rel=\""nofollow\"">Instagram</a>""",theprayerpageus,0,FALSE,FALSE,-85.66509541,30.18758221,,,
"Basically fisted this canned chicken soup with spices because not everyone can make their own, Food Bloggers, becau… https://t.co/ET94EAKge7",FALSE,3,NA,3/2/19 3:06,TRUE,NA,1.10168E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",kreest_uh,0,FALSE,FALSE,NA,NA,,,
Whoever gave me the stomach flu better sleep with one eye open!!!!!! 😤,FALSE,1,NA,3/2/19 3:05,FALSE,NA,1.10168E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",dietbbqsauce,0,FALSE,FALSE,NA,NA,,,
@DrKND On the local news tonight they were promoting flu shots for DOGS.  Insane.,FALSE,1,DrKND,3/2/19 3:05,FALSE,1.10164E+18,1.10168E+18,14217881,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",NoJusticeHug,0,FALSE,FALSE,NA,NA,,,
Is it really the Spanish Flu or is it something more? Come watch and RETWEET for a SHOUTOUT :-) live at https://t.co/kYVBnPSCeV,FALSE,1,NA,3/2/19 3:04,FALSE,NA,1.10168E+18,NA,"<a href=\http://www.playstation.com\"" rel=\""nofollow\"">PlayStation(R)4</a>""",SamuelSmithNZ,2,FALSE,FALSE,NA,NA,,,
"@Imamofpeace She talks about flu outbreaks, which we all know are caused by the vaccine. Our activist groups defend… https://t.co/m6ZJZlQuQ7",FALSE,0,Imamofpeace,3/2/19 3:04,TRUE,1.10168E+18,1.10168E+18,1583865109,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",Jsmithjax,0,FALSE,FALSE,NA,NA,,,
"@Crispybroccoli Last year this time I weighed 30 lbs more but a touch if flu, caring for dying dad, dad dying, esta… https://t.co/StkkYNM8Dp",FALSE,1,Crispybroccoli,3/2/19 3:03,TRUE,1.10167E+18,1.10168E+18,434640003,"<a href=\http://tapbots.com/tweetbot\"" rel=\""nofollow\"">Tweetbot for iΟS</a>""",50somethingish,1,FALSE,FALSE,NA,NA,,,
😷I'm not giving you head if I'm sick.🤔 Your pene can wait till i get my body together. #ThatsNasty #FluSeason  #SniffSniffCough,FALSE,0,NA,3/2/19 3:03,FALSE,NA,1.10168E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",NicalinaX,0,FALSE,FALSE,NA,NA,,,
"A New, More Powerful Strain Of Flu Has Just Hit Colorado. https://t.co/HK4cgT5JpE",FALSE,0,NA,3/2/19 3:01,FALSE,NA,1.10168E+18,NA,"<a href=\https://ifttt.com\"" rel=\""nofollow\"">IFTTT</a>""",InCongressPark,0,FALSE,FALSE,NA,NA,,,
"A New, More Powerful Strain Of Flu Has Just Hit Colorado. https://t.co/56s3FglcNz",FALSE,1,NA,3/2/19 3:00,FALSE,NA,1.10168E+18,NA,"<a href=\http://publicize.wp.com/\"" rel=\""nofollow\"">WordPress.com</a>""",drdavehnida,0,FALSE,FALSE,NA,NA,,,
"my 17 month old son refuses to take his #flu medicine. nothing worked - mixing it with milk, juice, etc. 

but this… https://t.co/v24EYzoYBv",FALSE,5,NA,3/2/19 3:00,TRUE,NA,1.10168E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",bytekast,0,FALSE,FALSE,NA,NA,,,
I think one of the little nuggets I’m babysitting just gave me the flu. Pray for your girl. Hell of a birthday week,FALSE,3,NA,3/2/19 3:00,FALSE,NA,1.10168E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",paytnicole18,0,FALSE,FALSE,NA,NA,,,
"Shared via NYT: Studies of Deadly Flu Virus, Once Banned, Are Set to Resume",FALSE,0,NA,3/2/19 3:00,FALSE,NA,1.10168E+18,NA,"<a href=\https://dmemedicalsupply.com\"" rel=\""nofollow\"">DME Medical Posts</a>""",DMEMEDS,0,FALSE,FALSE,NA,NA,,,
"The Pennsylvania Department of Health says flu activity in the state has picked up. Via @PittsburghPG
https://t.co/JlFJJShBO6",FALSE,0,NA,3/2/19 3:00,FALSE,NA,1.10168E+18,NA,"<a href=\https://about.twitter.com/products/tweetdeck\"" rel=\""nofollow\"">TweetDeck</a>""",theinclinepgh,0,FALSE,FALSE,NA,NA,,,
@dmndxo One way to get rid of the flu 😎 smart,FALSE,2,dmndxo,3/2/19 2:59,FALSE,1.10168E+18,1.10168E+18,627250798,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",feliciaaatorres,0,FALSE,FALSE,NA,NA,,,
"Was bedridden this week thanks to a horrible flu. 

However, I’ve discovered Bordertown and I’m hooked ever since.… https://t.co/dllFySkoio",FALSE,0,NA,3/2/19 2:59,TRUE,NA,1.10168E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",negativefetus,0,FALSE,FALSE,NA,NA,,,
@the_dairyfreeze Lol! I agree. Colds and Flu symptoms are no joke. I'm keeping my fingers crossed for a speedy reco… https://t.co/I1lgHoGAfT,FALSE,2,the_dairyfreeze,3/2/19 2:59,TRUE,1.10168E+18,1.10168E+18,9.65069E+17,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",TyffaniHarvey,1,FALSE,FALSE,NA,NA,,,
@BBFeedsFan I KNOW! I had the flu for 2 weeks &amp; the crud that comes out of you is GROSS! It makes me think there mu… https://t.co/1TLhC8oLZC,FALSE,0,BBFeedsFan,3/2/19 2:58,TRUE,1.10167E+18,1.10168E+18,7.16039E+17,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",BGSULady,0,FALSE,FALSE,NA,NA,,,
This flu is kicking my butt!  I'm super nauseous but for some reason want grilled cheese and bbq....😂😂😂,FALSE,6,NA,3/2/19 2:57,FALSE,NA,1.10168E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",debg7089,0,FALSE,FALSE,NA,NA,,,
The flu Absolutley blows #bored,FALSE,1,NA,3/2/19 2:55,FALSE,NA,1.10168E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",taylorpanza,0,FALSE,FALSE,NA,NA,,,
air jordan 12 flu game 2016 https://t.co/KG1Tcek14b,FALSE,0,NA,3/2/19 2:55,FALSE,NA,1.10168E+18,NA,"<a href=\http://twibble.io\"" rel=\""nofollow\"">Twibble.io</a>""",GreatBossMoves,0,FALSE,FALSE,NA,NA,,,
"@IMichaelPhoenix @greenhousemd If you're healthy, the flu is mostly a nuisance. But then you pass it to someone who… https://t.co/ocic5XIQRf",FALSE,0,IMichaelPhoenix,3/2/19 2:54,TRUE,1.10133E+18,1.10168E+18,352048175,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",d_harkness,0,FALSE,FALSE,NA,NA,,,
air jordan 12 flu game 2016 https://t.co/CQ5AgkGHvB,FALSE,0,NA,3/2/19 2:54,FALSE,NA,1.10168E+18,NA,"<a href=\http://twibble.io\"" rel=\""nofollow\"">Twibble.io</a>""",ShoesExplosion,0,FALSE,FALSE,NA,NA,,,
This guy has gone down with the flu.  Ugh... https://t.co/T3zx2dFWv9,FALSE,0,NA,3/2/19 2:53,FALSE,NA,1.10168E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",redchairmike,1,FALSE,FALSE,NA,NA,,,
Taking care of kids with the flu I better not get that shit again 😭,FALSE,1,NA,3/2/19 2:53,FALSE,NA,1.10168E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",dopeshitliketht,0,FALSE,FALSE,NA,NA,,,
"Prescription: 11.5 hours (extended ed) #LordoftheRings* 
Take 4 hours per day. 
If you’re still not over the flu, t… https://t.co/7MOhQDLQXl",FALSE,1,NA,3/2/19 2:52,TRUE,NA,1.10168E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",rowemag,1,FALSE,FALSE,NA,NA,,,
"@TheRynheart @KellyTownsend11
1. Should not get the flu shot  
2. Her parents should not get the 
    the pneumococ… https://t.co/VF9VPoUQGG",FALSE,0,TheRynheart,3/2/19 2:50,TRUE,1.10143E+18,1.10168E+18,8.50765E+17,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",NancyPerlman1,0,FALSE,FALSE,NA,NA,,,
playing a concert while recovering from the flu ✅,FALSE,2,NA,3/2/19 2:48,FALSE,NA,1.10168E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",b_greenwell14,0,FALSE,FALSE,NA,NA,,,
I’m at work and I now have pneumonia (s/o flu from last week for now giving me this) and I sound like a 50 yr old m… https://t.co/lnl0yb3tpP,FALSE,4,NA,3/2/19 2:46,TRUE,NA,1.10168E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",chloechrist1,0,FALSE,FALSE,NA,NA,,,
I’ve spent like a week telling my boyfriend I have swine flu and the entire joke was that I WAS LIVING NEXT TO A PI… https://t.co/nmvvEOM8WH,FALSE,1,NA,3/2/19 2:45,TRUE,NA,1.10167E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",kay_fil,0,FALSE,FALSE,NA,NA,,,
Not to late to get the flu shot. https://t.co/yKezWaw3yl,FALSE,0,NA,3/2/19 2:44,FALSE,NA,1.10167E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",100epal,0,FALSE,FALSE,NA,NA,,,
This flu SUCKS!!!!,FALSE,0,NA,3/2/19 2:44,FALSE,NA,1.10167E+18,NA,"<a href=\http://www.facebook.com/twitter\"" rel=\""nofollow\"">Facebook</a>""",Kilarney06,0,FALSE,FALSE,NA,NA,,,
"It’s still cold and flu season! Keep the immune system strong with a daily fresh juice. Apricot, carrot and ginger… https://t.co/RlzhRaaTxn",FALSE,0,NA,3/2/19 2:43,TRUE,NA,1.10167E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",MAP2WellandFit,0,FALSE,FALSE,NA,NA,,,
"@TMaee18 Have someone with the flu spit in your mouth, clean veganism, 1 gallon of water a day, coke, getting 7 hours of sleep",FALSE,4,TMaee18,3/2/19 2:43,FALSE,1.10162E+18,1.10167E+18,26534355,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",mellrila,0,FALSE,FALSE,NA,NA,,,
@NoahAder_13 You got the flu too ?,FALSE,0,NoahAder_13,3/2/19 2:43,FALSE,1.10165E+18,1.10167E+18,3159469460,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",Hunter__Rose,0,FALSE,FALSE,NA,NA,,,
"I scored a 50% on the Quiz: All About Earwax Quiz. https://t.co/iou37XpX7e
 from @WebMD",FALSE,0,NA,3/2/19 2:42,FALSE,NA,1.10167E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",Virgmatt,0,FALSE,FALSE,NA,NA,,,
"You ever been sick and had to wrestle a 2 year old to sleep. 😖 
#FluSeason #momlife",FALSE,1,NA,3/2/19 2:41,FALSE,NA,1.10167E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",NicalinaX,0,FALSE,FALSE,NA,NA,,,
@HeyItsLaurenox Right? That's exactly what I did. Thought about anything and everything for about 2 hours before de… https://t.co/VQUEdiqOLu,FALSE,1,HeyItsLaurenox,3/2/19 2:41,TRUE,1.10167E+18,1.10167E+18,1671307945,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",la_bruja_flaca,0,FALSE,FALSE,NA,NA,,,
@StolenSceptre ok - still have the piano sheet music.  A good friend in jr high died from the flu and this song was… https://t.co/8jpPMLxalx,FALSE,1,StolenSceptre,3/2/19 2:41,TRUE,1.10167E+18,1.10167E+18,2619258624,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",vererr,0,FALSE,FALSE,NA,NA,,,
"#stlblues are playing very uninspired hockey again.
March?
Allen?
Flu?
IDK but it's boring ass hockey.",FALSE,2,NA,3/2/19 2:41,FALSE,NA,1.10167E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",Illiniwek75,0,FALSE,FALSE,NA,NA,,,
Parks n rec s6e19 flu season 2.0 is top tier absolutely.,FALSE,2,NA,3/2/19 2:40,FALSE,NA,1.10167E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",alecsmarbles,0,FALSE,FALSE,NA,NA,,,
"Studies of Deadly Flu Virus, Once Banned, Are Set to Resume - https://t.co/bYZA9TvgaM",FALSE,0,NA,3/2/19 2:40,FALSE,NA,1.10167E+18,NA,"<a href=\http://www.themepatch.com\"" rel=\""nofollow\"">Twitter Updates Assistant</a>""",disabledsenior,0,FALSE,FALSE,NA,NA,,,
Awesome now my Mother has the Flu 😒,FALSE,0,NA,3/2/19 2:39,FALSE,NA,1.10167E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",Peramox,0,FALSE,FALSE,NA,NA,,,
might have the flu  https://t.co/XEhy0xQh6Z,FALSE,5,NA,3/2/19 2:37,FALSE,NA,1.10167E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",hednerys,0,FALSE,FALSE,NA,NA,,,
I think I got the flu 😐,FALSE,0,NA,3/2/19 2:36,FALSE,NA,1.10167E+18,NA,"<a href=\http://tapbots.com/tweetbot\"" rel=\""nofollow\"">Tweetbot for iΟS</a>""",Tony_Lito,0,FALSE,FALSE,NA,NA,,,
We still have vaccines.Ive had the flu once.Because I know.,FALSE,0,NA,3/2/19 2:36,FALSE,NA,1.10167E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",Nesara311T,0,FALSE,FALSE,NA,NA,,,
"@jasminegrosse I don’t mind. But if you prefer, I understand. The flu is serious. Maybe on my next day off we can d… https://t.co/uDphQuYerT",FALSE,1,jasminegrosse,3/2/19 2:36,TRUE,1.10167E+18,1.10167E+18,580026045,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",cervantez_brett,0,FALSE,FALSE,NA,NA,,,
I just made some elderberry syrup. It helps fight colds and flu. I added #manukahoney which is a natural antibiotic… https://t.co/d7PaR5uFsm,FALSE,1,NA,3/2/19 2:35,TRUE,NA,1.10167E+18,NA,"<a href=\https://ifttt.com\"" rel=\""nofollow\"">IFTTT</a>""",FabStarr55,1,FALSE,FALSE,NA,NA,,,
"@mocho_33 Girl I got the flu last year and it also nearly took me out, that shit wasn’t fun. Hope u get better soon… https://t.co/lCuQYvQ3RB",FALSE,1,mocho_33,3/2/19 2:35,TRUE,1.10167E+18,1.10167E+18,427819897,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",andgarciarea,0,FALSE,FALSE,NA,NA,,,
@ViraBurnayeva Yet they do not routinely test for strain to see if #flu is vaccine-derived or wild-type! Smh,FALSE,3,ViraBurnayeva,3/2/19 2:34,FALSE,1.10163E+18,1.10167E+18,424664120,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",eTweeetz,1,FALSE,FALSE,NA,NA,,,
@NevadaJack2 She's working on that Sicilian flu you know the one that will get you out of serving time,FALSE,0,NevadaJack2,3/2/19 2:34,FALSE,1.10126E+18,1.10167E+18,8.35677E+17,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",LarryABaker4,0,FALSE,FALSE,NA,NA,,,
"@CDCgov @CDCFlu Here is the update - stop chemtrails humans need vitamin D - elderberry, pineapple core , papya see… https://t.co/zXDPJ6Rx2l",FALSE,1,CDCgov,3/2/19 2:33,TRUE,1.10123E+18,1.10167E+18,146569971,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",BastaPharma,0,FALSE,FALSE,NA,NA,,,
"Gonna Try streaming some art tonight, most likely just doodles, as im just getting over the flu woot fingers crosse… https://t.co/KTQSWMxdcD",FALSE,1,NA,3/2/19 2:32,TRUE,NA,1.10167E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",Artist_Micropup,0,FALSE,FALSE,NA,NA,,,
"@Miss_Audreyyy The flu, or just your natural hotness? 🤔",FALSE,0,Miss_Audreyyy,3/2/19 2:32,FALSE,1.10167E+18,1.10167E+18,1572909708,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",cold_hazard,0,FALSE,FALSE,NA,NA,,,
@listonb IS IT THE FLU?!,FALSE,1,listonb,3/2/19 2:32,FALSE,1.10167E+18,1.10167E+18,14259060,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",editingemily,0,FALSE,FALSE,NA,NA,,,
Elderberry Can Totally Eliminate The Flu Within 48 Hours According to a Study https://t.co/k7WYyx5jNb,FALSE,0,NA,3/2/19 2:32,FALSE,NA,1.10167E+18,NA,"<a href=\http://www.facebook.com/twitter\"" rel=\""nofollow\"">Facebook</a>""",ElizabethDRosa,0,FALSE,FALSE,NA,NA,,,
"@cervantez_brett i’m just afraid i might give you the flu, my whole family is sick with it and i haven’t caught it… https://t.co/ukFpIhjnjh",FALSE,1,cervantez_brett,3/2/19 2:31,TRUE,1.10167E+18,1.10167E+18,2241718400,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",jasminegrosse,0,FALSE,FALSE,NA,NA,,,
"The flu has struck, no stream tonight hope to be back at it tomorrow!",FALSE,0,NA,3/2/19 2:30,FALSE,NA,1.10167E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",FookJambi,0,FALSE,FALSE,NA,NA,,,
"AWARE OF YOUR DOCTOR AND SO CALLED FLU SHOTS
THEY HAVE BEEN SHOOTING UP PEOPLE WITH WHAT 
THEY CALL A FLESH EATING… https://t.co/IFmOfFIESp",FALSE,2,NA,3/2/19 2:30,TRUE,NA,1.10167E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",edverratti,0,FALSE,FALSE,NA,NA,,,
The flu cut off breathing in some WW 1 Soldiers  https://t.co/pGnQIov5mE OldMedicineThatWorked,FALSE,0,NA,3/2/19 2:30,FALSE,NA,1.10167E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",AdaBrownell,0,FALSE,FALSE,NA,NA,,,
"BTW, I haven't been sick for the past 2 years, no flu, no cold, no nothing. And I live in Quebec, Canada! Must be t… https://t.co/NRaRxDrbwi",FALSE,0,NA,3/2/19 2:30,TRUE,NA,1.10167E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",MathStevenson,0,FALSE,FALSE,NA,NA,,,
"I literally came down with the stomach flu in the process of getting ready to go out....

I think this is just a me… https://t.co/z4RgPLpWmD",FALSE,7,NA,3/2/19 2:29,TRUE,NA,1.10167E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",ColleenH98,0,FALSE,FALSE,NA,NA,,,
Child dies from flu in Chicago as nearly 200 students stay home sick https://t.co/BouXwQd1G6,FALSE,0,NA,3/2/19 2:29,FALSE,NA,1.10167E+18,NA,"<a href=\http://www.facebook.com/twitter\"" rel=\""nofollow\"">Facebook</a>""",PassionPartyUS,0,FALSE,FALSE,NA,NA,,,
@cher Was it the anti-punctuation flu?,FALSE,0,cher,3/2/19 2:29,FALSE,1.10134E+18,1.10167E+18,124003770,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",sg1archive,0,FALSE,FALSE,NA,NA,,,
We're moving because of flu vd hype c hiv https://t.co/cGAnjwIuEi,FALSE,0,NA,3/2/19 2:28,FALSE,NA,1.10167E+18,NA,"<a href=\http://www.apple.com\"" rel=\""nofollow\"">iOS</a>""",SchageneLolita,0,FALSE,FALSE,NA,NA,,,
alright who’s idea was it to pass the flu around????? i just wanna talk,FALSE,2,NA,3/2/19 2:27,FALSE,NA,1.10167E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",chellly_f,0,FALSE,FALSE,NA,NA,,,
i wish good ppl with pure hearts n pretty souls could live forever n ever a healthy happy life n the shitty ppl could catch the bird flu,FALSE,697,NA,3/2/19 2:27,FALSE,NA,1.10167E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",milkygoddess,184,FALSE,FALSE,NA,NA,,,
